ID,system,Donor,Aux,Bridge,Anchor,VIP_eV,VEA_eV,I_AIP_electronic_eV,A_AEA_electronic_eV,AIP_Gibbs_eV,AEA_Gibbs_eV,chi_eV,mu_eV,eta_eV,softness_eV_inv,omega_eV,I_minus_A_eV,lambda_h_eV,lambda_e_eV,lambda_total_eV,CT_percent,Anchor_electron_percent,Donor_to_Anchor_net_e,off_diagonal_fraction,optical_value,PCC_nm,PCB_nm,dominated_by_count,pareto_front,epsilon_dominated_by_count,epsilon_pareto_front,z_optical,z_CT,z_reorg,core_compromise_score,distance_to_ideal,z_anchor,z_TDM,mechanistic_support_score,sigma_ev,source,optical_metric
D03,D03_TPA_NONE_TT_CAA,TPA,NONE,TT,CAA,5.05277728,3.18736328,4.99420286,3.32592257,5.04874618,3.45263511,4.160062715,-4.160062715,0.8341401449999999,0.5994196574725462,10.373629597178285,1.6682802899999998,0.11402333,0.27610795,0.3901312799999999,68.089,36.08,0.13624,0.252109328320968,0.3329108928531372,518.2611272460424,58.00356808422758,4,False,5,False,0.33727245584459853,0.08264669163545477,0.8737763915976654,0.43123184635923956,1.138717387883285,0.577498663816141,0.18484559653751306,0.38117213017682705,0.3,LEDB3,PCF_sigma_0.30
D04,D04_TPA_NONE_TT_RAA,TPA,NONE,TT,RAA,5.01761962,3.18246577,4.94952476,3.30351943,5.02431036,3.37524593,4.126522095,-4.126522095,0.823002665,0.6075314470579509,10.345157631125772,1.64600533,0.13825833,0.24401539,0.38227372,67.427,50.18,0.13417,0.1668983551300852,0.3887211644030424,525.3677756820343,59.41438448049664,2,False,3,False,0.5252202885228126,0.0,0.8998326839013037,0.4750176574747054,1.1115076543347677,0.9543025120256547,0.0,0.4771512560128274,0.3,LEDB3,PCF_sigma_0.30
D05,D05_TPA_BTD_T_CAA,TPA,BTD,T,CAA,5.04680819,3.38230674,4.99307604,3.53598984,4.96349291,3.63821676,4.2645329400000005,-4.2645329400000005,0.7285431,0.686301194809202,12.48123906213994,1.4570862,0.1088118,0.28619385,0.39500565,74.294,15.55,0.06196,0.5009125244839033,0.3956878358311331,537.9674720608166,61.08465801790769,2,False,2,False,0.5486813962997217,0.8573033707865166,0.8576125939917816,0.7545324536926733,0.4942924068045234,0.028861571352218066,0.7245668729528656,0.37671422215254186,0.3,LEDB3,PCF_sigma_0.30
D06,D06_TPA_BTD_T_RAA,TPA,BTD,T,RAA,5.0340885,3.32617836,4.97840067,3.47259303,5.01108562,3.58295044,4.22549685,-4.22549685,0.75290382,0.6640954484730865,11.85730710554764,1.50580764,0.10890432,0.27493269,0.38383701,74.75,22.03,0.065,0.5090548317371103,0.4477597446150976,538.8161407616936,61.57898852302059,1,False,1,False,0.7240398406787727,0.9142322097378279,0.8946486902448308,0.8443069135538105,0.3075857959109664,0.20203099946552647,0.7422297347305292,0.47213036709802786,0.3,LEDB3,PCF_sigma_0.30
D07,D07_TPA_BTD_TT_CAA,TPA,BTD,TT,CAA,5.03634786,3.37466741,4.98133297,3.50388204,4.99894934,3.61549526,4.2426075050000005,-4.2426075050000005,0.7387254650000001,0.6768414298537819,12.182955166898386,1.4774509300000005,0.10810485,0.25150777,0.35961262,73.75,14.52,0.046,0.3952570232230634,0.4736974271707422,542.8440369276361,62.00276065552979,1,False,1,False,0.8113881205858107,0.7893882646691636,0.9749786892161829,0.8585850248237191,0.28382707782831323,0.001336183858898956,0.49537157771453433,0.24835388078671664,0.3,LEDB3,PCF_sigma_0.30
D08,D08_TPA_BTD_TT_RAA,TPA,BTD,TT,RAA,5.02517269,3.32108819,4.96767394,3.44502926,4.98621442,3.55758943,4.2063516,-4.2063516,0.76132234,0.656752040141105,11.620172463888656,1.52264468,0.11340182,0.23866535,0.35206717,74.758,21.66,0.05156,0.4121693902561036,0.5297048844403681,545.7153785017034,62.581958548514486,0,True,0,True,1.0,0.9152309612983767,1.0,0.9717436537661256,0.08476903870162333,0.19214323890967394,0.5320590659102234,0.36210115240994867,0.3,LEDB3,PCF_sigma_0.30
D09,D09_PTZ_NONE_T_CAA,PTZ,NONE,T,CAA,5.06368877,3.13684561,4.86635098,3.28042295,4.89366849,3.40177703,4.073386965,-4.073386965,0.7929640149999999,0.6305456370551696,10.462316733648947,1.5859280299999998,0.35212813,0.28186044,0.63398857,70.744,36.98,0.2035,0.4188660044651044,0.2327593397398974,508.3139712246953,55.71758776920784,7,False,7,False,0.0,0.41410736579275864,0.06512627265321569,0.1597445461486581,1.4890463608973261,0.6015499732763228,0.5465858293291957,0.5740679013027592,0.3,LEDB3,PCF_sigma_0.30
D10,D10_PTZ_NONE_T_RAA,PTZ,NONE,T,RAA,5.03526702,3.14132243,4.83802937,3.26284168,4.87483821,3.3668104,4.050435525,-4.050435525,0.787593845,0.6348449815526428,10.415284506306692,1.57518769,0.35003339,0.24278244,0.5928158299999999,70.257,50.84,0.19543,0.5379915504597523,0.3000926807777185,515.7593026528416,57.50210797182126,4,False,4,False,0.22675316144493868,0.3533083645443198,0.20165834474451516,0.26057329024459125,1.2858732998315996,0.9719401389631214,0.8050012867246953,0.8884707128439083,0.3,LEDB3,PCF_sigma_0.30
D11,D11_PTZ_NONE_TT_CAA,PTZ,NONE,TT,CAA,5.04212021,3.19515852,4.84919883,3.33140512,4.83423882,3.45483923,4.090301975,-4.090301975,0.7588968549999999,0.6588510634953153,11.022953999914062,1.51779371,0.34786791,0.26582531,0.61369322,68.96,36.43,0.14881,0.3718822119043091,0.2779225978538314,510.8037535089308,56.3108152823655,7,False,8,False,0.15209272851522393,0.19138576779026076,0.1324272632921225,0.15863525319920238,1.4579047194682169,0.586851950828434,0.4446653038583727,0.5157586273434034,0.3,LEDB3,PCF_sigma_0.30
D12,D12_PTZ_NONE_TT_RAA,PTZ,NONE,TT,RAA,5.00510783,3.18605768,4.8186799,3.30676303,4.81151732,3.43462117,4.062721465,-4.062721465,0.7559584350000002,0.661412025913832,10.917072247610903,1.5119168700000003,0.34261367,0.23805473,0.5806684,67.638,50.4,0.13778,0.3351928448249243,0.3550081242587395,521.2877331030058,58.64169449586309,4,False,4,False,0.4116875524842596,0.026342072409487986,0.24194018628539893,0.2266566037263822,1.3670318127354708,0.9601817210048103,0.365076165389311,0.6626289431970607,0.3,LEDB3,PCF_sigma_0.30
D13,D13_PTZ_BTD_T_CAA,PTZ,BTD,T,CAA,5.01843596,3.38197938,4.81683714,3.53898963,4.83217076,3.64099233,4.177913385,-4.177913385,0.6389237549999998,0.7825659886444513,13.659658226795909,1.2778475099999995,0.36423747,0.28939064,0.65362811,75.109,15.4,0.06707,0.6278829540982833,0.3580944839752646,534.07109971416,60.916291097614106,2,False,2,False,0.4220812417367396,0.9590511860174777,0.0,0.4603774759180725,1.1557105591449461,0.024853019775521103,1.0,0.5124265098877605,0.3,LEDB3,PCF_sigma_0.30
D14,D14_PTZ_BTD_T_RAA,PTZ,BTD,T,RAA,5.01143583,3.33864008,4.80743969,3.47363958,4.82555839,3.5926649,4.140539635,-4.140539635,0.6669000549999999,0.74973753001115,12.853551548294543,1.33380011,0.36350004,0.25966248,0.6231625199999999,75.437,21.83,0.0697,0.6146302906601093,0.4406873391873625,539.2482235808607,61.8135013853287,0,True,0,True,0.7002226608828306,1.0,0.10102631328845191,0.6004163247237608,0.94763924699641,0.19668626402993045,0.9712513965372447,0.5839688302835876,0.3,LEDB3,PCF_sigma_0.30
D15,D15_PTZ_BTD_TT_CAA,PTZ,BTD,TT,CAA,5.01602639,3.37544076,4.81053553,3.50912976,4.86109646,3.59944054,4.159832645,-4.159832645,0.6507028850000001,0.7683998511855376,13.296550571162516,1.30140577,0.37032084,0.25269772,0.62301856,74.688,14.47,0.05022,0.5715069108060646,0.4364311228798067,538.6734337695375,61.83088814087521,3,False,4,False,0.6858893382130155,0.906491885143571,0.1015036960688609,0.5646283064751492,0.9564020512160032,0.0,0.8777051480279325,0.43885257401396627,0.3,LEDB3,PCF_sigma_0.30
D16,D16_PTZ_BTD_TT_RAA,PTZ,BTD,TT,RAA,5.00446101,3.32119105,4.80024282,3.44621948,4.80610225,3.56191604,4.1232311500000005,-4.1232311500000005,0.6770116700000002,0.738539706413037,12.555939483532333,1.3540233400000004,0.37124875,0.24034103,0.6115897800000001,75.203,21.35,0.05454,0.5720088908396997,0.5054642812252716,543.4494481798847,62.52962273437451,0,True,0,True,0.9183668398205873,0.9707865168539332,0.13940243719892864,0.676185264624483,0.8649540829070334,0.18385889898450028,0.8787940781890673,0.5313264885867838,0.3,LEDB3,PCF_sigma_0.30
D01,D01_TPA_NONE_T_CAA,TPA,NONE,T,CAA,5.0901562,3.12777197,5.02117669,3.28423364,5.08148148,3.39244352,4.152705165,-4.152705165,0.8684715249999999,0.5757241148464828,9.928339439463882,1.7369430499999998,0.11174655,0.29789665,0.4096432,70.577,37.98,0.18657,0.2489111733662811,0.3075139468272768,504.853415925201,55.383275038317365,4,False,4,False,0.14831035672931783,0.39325842696629154,0.8090733169885994,0.4502140335614029,1.0629974521078105,0.6282736504543024,0.17790793536218272,0.40309079290824257,0.3,LEDB4,PCF_sigma_0.30
D02,D02_TPA_NONE_T_RAA,TPA,NONE,T,RAA,5.04126849,3.12996821,4.98357328,3.25670415,5.01696328,3.38204877,4.120138715,-4.120138715,0.8634345649999999,0.5790826777938871,9.830242915305256,1.72686913,0.12017637,0.25915117,0.37932754,69.983,51.89,0.19012,0.269464825092078,0.3711526661988998,511.9056057897578,57.27003160267535,2,False,3,False,0.3652897112566724,0.31910112359550563,0.9096024505030391,0.5313310951184057,0.9352283932177191,1.0,0.22249435272146376,0.6112471763607319,0.3,LEDB4,PCF_sigma_0.30
D03,D03_TPA_NONE_TT_CAA,TPA,NONE,TT,CAA,5.05277728,3.18736328,4.99420286,3.32592257,5.04874618,3.45263511,4.160062715,-4.160062715,0.8341401449999999,0.5994196574725462,10.373629597178285,1.6682802899999998,0.11402333,0.27610795,0.3901312799999999,68.089,36.08,0.13624,0.252109328320968,0.3702219887525331,511.24075736641646,57.104762598275386,4,False,5,False,0.3621165205705653,0.08264669163545477,0.8737763915976654,0.4395132012678952,1.124439782742715,0.577498663816141,0.18484559653751306,0.38117213017682705,0.3,LEDB4,PCF_sigma_0.30
D04,D04_TPA_NONE_TT_RAA,TPA,NONE,TT,RAA,5.01761962,3.18246577,4.94952476,3.30351943,5.02431036,3.37524593,4.126522095,-4.126522095,0.823002665,0.6075314470579509,10.345157631125772,1.64600533,0.13825833,0.24401539,0.38227372,67.427,50.18,0.13417,0.1668983551300852,0.4263610609109546,518.0233061513129,58.71175118151525,2,False,3,False,0.5535254577863964,0.0,0.8998326839013037,0.4844527138959,1.0997149667342274,0.9543025120256547,0.0,0.4771512560128274,0.3,LEDB4,PCF_sigma_0.30
D05,D05_TPA_BTD_T_CAA,TPA,BTD,T,CAA,5.04680819,3.38230674,4.99307604,3.53598984,4.96349291,3.63821676,4.2645329400000005,-4.2645329400000005,0.7285431,0.686301194809202,12.48123906213994,1.4570862,0.1088118,0.28619385,0.39500565,74.294,15.55,0.06196,0.5009125244839033,0.4227036219405566,530.178059708618,60.7553934862532,2,False,2,False,0.5410552391073258,0.8573033707865166,0.8576125939917816,0.751990401295208,0.5012651942130767,0.028861571352218066,0.7245668729528656,0.37671422215254186,0.3,LEDB4,PCF_sigma_0.30
D06,D06_TPA_BTD_T_RAA,TPA,BTD,T,RAA,5.0340885,3.32617836,4.97840067,3.47259303,5.01108562,3.58295044,4.22549685,-4.22549685,0.75290382,0.6640954484730865,11.85730710554764,1.50580764,0.10890432,0.27493269,0.38383701,74.75,22.03,0.065,0.5090548317371103,0.4777888773666353,530.8641302475596,61.26226972821912,1,False,1,False,0.7288711361640892,0.9142322097378279,0.8946486902448308,0.8459173453822494,0.30325875604595065,0.20203099946552647,0.7422297347305292,0.47213036709802786,0.3,LEDB4,PCF_sigma_0.30
D07,D07_TPA_BTD_TT_CAA,TPA,BTD,TT,CAA,5.03634786,3.37466741,4.98133297,3.50388204,4.99894934,3.61549526,4.2426075050000005,-4.2426075050000005,0.7387254650000001,0.6768414298537819,12.182955166898386,1.4774509300000005,0.10810485,0.25150777,0.35961262,73.75,14.52,0.046,0.3952570232230634,0.5012012394226414,534.7578537988683,61.82751247880806,1,False,1,False,0.8086967400893961,0.7893882646691636,0.9749786892161829,0.8576878979915808,0.2856226642002184,0.001336183858898956,0.49537157771453433,0.24835388078671664,0.3,LEDB4,PCF_sigma_0.30
D08,D08_TPA_BTD_TT_RAA,TPA,BTD,TT,RAA,5.02517269,3.32108819,4.96767394,3.44502926,4.98621442,3.55758943,4.2063516,-4.2063516,0.76132234,0.656752040141105,11.620172463888656,1.52264468,0.11340182,0.23866535,0.35206717,74.758,21.66,0.05156,0.4121693902561036,0.5573093170729174,537.4208681744561,62.5165114525145,0,True,0,True,1.0,0.9152309612983767,1.0,0.9717436537661256,0.08476903870162333,0.19214323890967394,0.5320590659102234,0.36210115240994867,0.3,LEDB4,PCF_sigma_0.30
D09,D09_PTZ_NONE_T_CAA,PTZ,NONE,T,CAA,5.06368877,3.13684561,4.86635098,3.28042295,4.89366849,3.40177703,4.073386965,-4.073386965,0.7929640149999999,0.6305456370551696,10.462316733648947,1.5859280299999998,0.35212813,0.28186044,0.63398857,70.744,36.98,0.2035,0.4188660044651044,0.2640154250791513,501.6864223607829,54.47678205269063,7,False,7,False,0.0,0.41410736579275864,0.06512627265321569,0.1597445461486581,1.4890463608973261,0.6015499732763228,0.5465858293291957,0.5740679013027592,0.3,LEDB4,PCF_sigma_0.30
D10,D10_PTZ_NONE_T_RAA,PTZ,NONE,T,RAA,5.03526702,3.14132243,4.83802937,3.26284168,4.87483821,3.3668104,4.050435525,-4.050435525,0.787593845,0.6348449815526428,10.415284506306692,1.57518769,0.35003339,0.24278244,0.5928158299999999,70.257,50.84,0.19543,0.5379915504597523,0.335340594928643,508.8297051848417,56.51860372639044,4,False,4,False,0.2431866867892621,0.3533083645443198,0.20165834474451516,0.26605113202603237,1.276058721586677,0.9719401389631214,0.8050012867246953,0.8884707128439083,0.3,LEDB4,PCF_sigma_0.30
D11,D11_PTZ_NONE_TT_CAA,PTZ,NONE,TT,CAA,5.04212021,3.19515852,4.84919883,3.33140512,4.83423882,3.45483923,4.090301975,-4.090301975,0.7588968549999999,0.6588510634953153,11.022953999914062,1.51779371,0.34786791,0.26582531,0.61369322,68.96,36.43,0.14881,0.3718822119043091,0.3136258276654709,504.1070621074617,55.17801149432603,7,False,7,False,0.16914911609333502,0.19138576779026076,0.1324272632921225,0.16432071572523943,1.4480513186000794,0.586851950828434,0.4446653038583727,0.5157586273434034,0.3,LEDB4,PCF_sigma_0.30
D12,D12_PTZ_NONE_TT_RAA,PTZ,NONE,TT,RAA,5.00510783,3.18605768,4.8186799,3.30676303,4.81151732,3.43462117,4.062721465,-4.062721465,0.7559584350000002,0.661412025913832,10.917072247610903,1.5119168700000003,0.34261367,0.23805473,0.5806684,67.638,50.4,0.13778,0.3351928448249243,0.3924767851851672,514.1290342918305,57.82560064732767,4,False,4,False,0.4379953473724107,0.026342072409487986,0.24194018628539893,0.2354258686890992,1.355918017692782,0.9601817210048103,0.365076165389311,0.6626289431970607,0.3,LEDB4,PCF_sigma_0.30
D13,D13_PTZ_BTD_T_CAA,PTZ,BTD,T,CAA,5.01843596,3.38197938,4.81683714,3.53898963,4.83217076,3.64099233,4.177913385,-4.177913385,0.6389237549999998,0.7825659886444513,13.659658226795909,1.2778475099999995,0.36423747,0.28939064,0.65362811,75.109,15.4,0.06707,0.6278829540982833,0.3855792670582343,526.3568206669088,60.43985006804834,2,False,2,False,0.41447791889804103,0.9590511860174777,0.0,0.4578430349718396,1.1595313332655328,0.024853019775521103,1.0,0.5124265098877605,0.3,LEDB4,PCF_sigma_0.30
D14,D14_PTZ_BTD_T_RAA,PTZ,BTD,T,RAA,5.01143583,3.33864008,4.80743969,3.47363958,4.82555839,3.5926649,4.140539635,-4.140539635,0.6669000549999999,0.74973753001115,12.853551548294543,1.33380011,0.36350004,0.25966248,0.6231625199999999,75.437,21.83,0.0697,0.6146302906601093,0.4697852480911963,531.2424359912432,61.49799717044864,0,True,0,True,0.7015823671378011,1.0,0.10102631328845191,0.6008695601420844,0.9472099941421811,0.19668626402993045,0.9712513965372447,0.5839688302835876,0.3,LEDB4,PCF_sigma_0.30
D15,D15_PTZ_BTD_TT_CAA,PTZ,BTD,TT,CAA,5.01602639,3.37544076,4.81053553,3.50912976,4.86109646,3.59944054,4.159832645,-4.159832645,0.6507028850000001,0.7683998511855376,13.296550571162516,1.30140577,0.37032084,0.25269772,0.62301856,74.688,14.47,0.05022,0.5715069108060646,0.4658005066682115,530.6707172494088,61.48958208526436,3,False,4,False,0.6879961945929275,0.906491885143571,0.1015036960688609,0.5653305919351198,0.9557121691756443,0.0,0.8777051480279325,0.43885257401396627,0.3,LEDB4,PCF_sigma_0.30
D16,D16_PTZ_BTD_TT_RAA,PTZ,BTD,TT,RAA,5.00446101,3.32119105,4.80024282,3.44621948,4.80610225,3.56191604,4.1232311500000005,-4.1232311500000005,0.6770116700000002,0.738539706413037,12.555939483532333,1.3540233400000004,0.37124875,0.24034103,0.6115897800000001,75.203,21.35,0.05454,0.5720088908396997,0.5343457336768691,535.1959418948461,62.36529207025019,0,True,0,True,0.9217045290648725,0.9707865168539332,0.13940243719892864,0.6772978277059115,0.864645461137467,0.18385889898450028,0.8787940781890673,0.5313264885867838,0.3,LEDB4,PCF_sigma_0.30
D01,D01_TPA_NONE_T_CAA,TPA,NONE,T,CAA,5.0901562,3.12777197,5.02117669,3.28423364,5.08148148,3.39244352,4.152705165,-4.152705165,0.8684715249999999,0.5757241148464828,9.928339439463882,1.7369430499999998,0.11174655,0.29789665,0.4096432,70.577,37.98,0.18657,0.2489111733662811,0.2711522338053075,519.8469847373258,79.25703798169401,4,False,4,False,0.16272841859781134,0.39325842696629154,0.8090733169885994,0.455020054184234,1.0514808775041402,0.6282736504543024,0.17790793536218272,0.40309079290824257,0.4,AM15G,PCF_sigma_0.40
D02,D02_TPA_NONE_T_RAA,TPA,NONE,T,RAA,5.04126849,3.12996821,4.98357328,3.25670415,5.01696328,3.38204877,4.120138715,-4.120138715,0.8634345649999999,0.5790826777938871,9.830242915305256,1.72686913,0.12017637,0.25915117,0.37932754,69.983,51.89,0.19012,0.269464825092078,0.3229604091927693,527.4307254669391,81.79327827207824,2,False,3,False,0.3911382252905465,0.31910112359550563,0.9096024505030391,0.5399472664630304,0.917882158856083,1.0,0.22249435272146376,0.6112471763607319,0.4,AM15G,PCF_sigma_0.40
D03,D03_TPA_NONE_TT_CAA,TPA,NONE,TT,CAA,5.05277728,3.18736328,4.99420286,3.32592257,5.04874618,3.45263511,4.160062715,-4.160062715,0.8341401449999999,0.5994196574725462,10.373629597178285,1.6682802899999998,0.11402333,0.27610795,0.3901312799999999,68.089,36.08,0.13624,0.252109328320968,0.3237316662975659,526.626133763666,81.61799726088984,3,False,5,False,0.39453851269498613,0.08264669163545477,0.8737763915976654,0.45032053197603544,1.1063693344878471,0.577498663816141,0.18484559653751306,0.38117213017682705,0.4,AM15G,PCF_sigma_0.40
D04,D04_TPA_NONE_TT_RAA,TPA,NONE,TT,RAA,5.01761962,3.18246577,4.94952476,3.30351943,5.02431036,3.37524593,4.126522095,-4.126522095,0.823002665,0.6075314470579509,10.345157631125772,1.64600533,0.13825833,0.24401539,0.38227372,67.427,50.18,0.13417,0.1668983551300852,0.3675017627366317,533.8522794083392,84.05842836548074,2,False,3,False,0.587510359161305,0.0,0.8998326839013037,0.4957810143542029,1.0863614476838046,0.9543025120256547,0.0,0.4771512560128274,0.4,AM15G,PCF_sigma_0.40
D05,D05_TPA_BTD_T_CAA,TPA,BTD,T,CAA,5.04680819,3.38230674,4.99307604,3.53598984,4.96349291,3.63821676,4.2645329400000005,-4.2645329400000005,0.7285431,0.686301194809202,12.48123906213994,1.4570862,0.1088118,0.28619385,0.39500565,74.294,15.55,0.06196,0.5009125244839033,0.3467706863250218,545.657510401756,87.69187525149778,2,False,2,False,0.4961120205729494,0.8573033707865166,0.8576125939917816,0.7370093284504158,0.5427150239211325,0.028861571352218066,0.7245668729528656,0.37671422215254186,0.4,AM15G,PCF_sigma_0.40
D06,D06_TPA_BTD_T_RAA,TPA,BTD,T,RAA,5.0340885,3.32617836,4.97840067,3.47259303,5.01108562,3.58295044,4.22549685,-4.22549685,0.75290382,0.6640954484730865,11.85730710554764,1.50580764,0.10890432,0.27493269,0.38383701,74.75,22.03,0.065,0.5090548317371103,0.3954924756643221,547.2747494523388,88.1793541794083,1,False,1,False,0.7109146921877268,0.9142322097378279,0.8946486902448308,0.8399318640567951,0.3194140377417722,0.20203099946552647,0.7422297347305292,0.47213036709802786,0.4,AM15G,PCF_sigma_0.40
D07,D07_TPA_BTD_TT_CAA,TPA,BTD,TT,CAA,5.03634786,3.37466741,4.98133297,3.50388204,4.99894934,3.61549526,4.2426075050000005,-4.2426075050000005,0.7387254650000001,0.6768414298537819,12.182955166898386,1.4774509300000005,0.10810485,0.25150777,0.35961262,73.75,14.52,0.046,0.3952570232230634,0.4127605714238508,551.5476138752726,89.33036494233568,1,False,1,False,0.787045580505792,0.7893882646691636,0.9749786892161829,0.8504708447970462,0.3005544107720294,0.001336183858898956,0.49537157771453433,0.24835388078671664,0.4,AM15G,PCF_sigma_0.40
D08,D08_TPA_BTD_TT_RAA,TPA,BTD,TT,RAA,5.02517269,3.32108819,4.96767394,3.44502926,4.98621442,3.55758943,4.2063516,-4.2063516,0.76132234,0.656752040141105,11.620172463888656,1.52264468,0.11340182,0.23866535,0.35206717,74.758,21.66,0.05156,0.4121693902561036,0.4610631380887433,555.5380211831982,90.20969585398008,0,True,0,True,1.0,0.9152309612983767,1.0,0.9717436537661256,0.08476903870162333,0.19214323890967394,0.5320590659102234,0.36210115240994867,0.4,AM15G,PCF_sigma_0.40
D09,D09_PTZ_NONE_T_CAA,PTZ,NONE,T,CAA,5.06368877,3.13684561,4.86635098,3.28042295,4.89366849,3.40177703,4.073386965,-4.073386965,0.7929640149999999,0.6305456370551696,10.462316733648947,1.5859280299999998,0.35212813,0.28186044,0.63398857,70.744,36.98,0.2035,0.4188660044651044,0.2342419865032688,515.5339134595104,78.3513988443835,7,False,7,False,0.0,0.41410736579275864,0.06512627265321569,0.1597445461486581,1.4890463608973261,0.6015499732763228,0.5465858293291957,0.5740679013027592,0.4,AM15G,PCF_sigma_0.40
D10,D10_PTZ_NONE_T_RAA,PTZ,NONE,T,RAA,5.03526702,3.14132243,4.83802937,3.26284168,4.87483821,3.3668104,4.050435525,-4.050435525,0.787593845,0.6348449815526428,10.415284506306692,1.57518769,0.35003339,0.24278244,0.5928158299999999,70.257,50.84,0.19543,0.5379915504597523,0.2938987638183734,523.4512513209382,80.88948258589815,4,False,4,False,0.2630124082260632,0.3533083645443198,0.20165834474451516,0.2726597058382994,1.2644011152767767,0.9719401389631214,0.8050012867246953,0.8884707128439083,0.4,AM15G,PCF_sigma_0.40
D11,D11_PTZ_NONE_TT_CAA,PTZ,NONE,TT,CAA,5.04212021,3.19515852,4.84919883,3.33140512,4.83423882,3.45483923,4.090301975,-4.090301975,0.7588968549999999,0.6588510634953153,11.022953999914062,1.51779371,0.34786791,0.26582531,0.61369322,68.96,36.43,0.14881,0.3718822119043091,0.2809849883332466,518.3337418034325,79.25624123902777,7,False,7,False,0.2060786725719595,0.19138576779026076,0.1324272632921225,0.17663056788478093,1.4271827157571817,0.586851950828434,0.4446653038583727,0.5157586273434034,0.4,AM15G,PCF_sigma_0.40
D12,D12_PTZ_NONE_TT_RAA,PTZ,NONE,TT,RAA,5.00510783,3.18605768,4.8186799,3.30676303,4.81151732,3.43462117,4.062721465,-4.062721465,0.7559584350000002,0.661412025913832,10.917072247610903,1.5119168700000003,0.34261367,0.23805473,0.5806684,67.638,50.4,0.13778,0.3351928448249243,0.3411508171076407,529.5425725181799,82.71092346612312,4,False,4,False,0.471335366464202,0.026342072409487986,0.24194018628539893,0.24653920838636298,1.3424420791529168,0.9601817210048103,0.365076165389311,0.6626289431970607,0.4,AM15G,PCF_sigma_0.40
D13,D13_PTZ_BTD_T_CAA,PTZ,BTD,T,CAA,5.01843596,3.38197938,4.81683714,3.53898963,4.83217076,3.64099233,4.177913385,-4.177913385,0.6389237549999998,0.7825659886444513,13.659658226795909,1.2778475099999995,0.36423747,0.28939064,0.65362811,75.109,15.4,0.06707,0.6278829540982833,0.3195474333413922,540.2574465106271,87.06984597340649,2,False,2,False,0.3760912341809409,0.9590511860174777,0.0,0.44504747339947287,1.1793807499838365,0.024853019775521103,1.0,0.5124265098877605,0.4,AM15G,PCF_sigma_0.40
D14,D14_PTZ_BTD_T_RAA,PTZ,BTD,T,RAA,5.01143583,3.33864008,4.80743969,3.47363958,4.82555839,3.5926649,4.140539635,-4.140539635,0.6669000549999999,0.74973753001115,12.853551548294543,1.33380011,0.36350004,0.25966248,0.6231625199999999,75.437,21.83,0.0697,0.6146302906601093,0.3879275916947427,547.2595331556662,88.47949052736733,0,True,0,True,0.6775629350138432,1.0,0.10102631328845191,0.5928630827674317,0.9550493967730882,0.19668626402993045,0.9712513965372447,0.5839688302835876,0.4,AM15G,PCF_sigma_0.40
D15,D15_PTZ_BTD_TT_CAA,PTZ,BTD,TT,CAA,5.01602639,3.37544076,4.81053553,3.50912976,4.86109646,3.59944054,4.159832645,-4.159832645,0.6507028850000001,0.7683998511855376,13.296550571162516,1.30140577,0.37032084,0.25269772,0.62301856,74.688,14.47,0.05022,0.5715069108060646,0.3859886248156901,546.1947444022455,88.53578657580967,3,False,4,False,0.6690144955693764,0.906491885143571,0.1015036960688609,0.5590033589272695,0.9620762858864754,0.0,0.8777051480279325,0.43885257401396627,0.4,AM15G,PCF_sigma_0.40
D16,D16_PTZ_BTD_TT_RAA,PTZ,BTD,TT,RAA,5.00446101,3.32119105,4.80024282,3.44621948,4.80610225,3.56191604,4.1232311500000005,-4.1232311500000005,0.6770116700000002,0.738539706413037,12.555939483532333,1.3540233400000004,0.37124875,0.24034103,0.6115897800000001,75.203,21.35,0.05454,0.5720088908396997,0.4423214324668962,552.557795444526,89.79508597931871,0,True,0,True,0.9173723195969908,0.9707865168539332,0.13940243719892864,0.6758537578832842,0.8650485109318733,0.18385889898450028,0.8787940781890673,0.5313264885867838,0.4,AM15G,PCF_sigma_0.40
D01,D01_TPA_NONE_T_CAA,TPA,NONE,T,CAA,5.0901562,3.12777197,5.02117669,3.28423364,5.08148148,3.39244352,4.152705165,-4.152705165,0.8684715249999999,0.5757241148464828,9.928339439463882,1.7369430499999998,0.11174655,0.29789665,0.4096432,70.577,37.98,0.18657,0.2489111733662811,0.3635921642206524,517.5740062524261,64.70200892010962,4,False,4,False,0.18496798342311047,0.39325842696629154,0.8090733169885994,0.4624332424593338,1.0338595275851288,0.6282736504543024,0.17790793536218272,0.40309079290824257,0.4,CIEFL10,PCF_sigma_0.40
D02,D02_TPA_NONE_T_RAA,TPA,NONE,T,RAA,5.04126849,3.12996821,4.98357328,3.25670415,5.01696328,3.38204877,4.120138715,-4.120138715,0.8634345649999999,0.5790826777938871,9.830242915305256,1.72686913,0.12017637,0.25915117,0.37932754,69.983,51.89,0.19012,0.269464825092078,0.431466034442608,522.6718045871548,65.26753329780466,2,False,3,False,0.43401473109221894,0.31910112359550563,0.9096024505030391,0.5542394350635879,0.8900192815128061,1.0,0.22249435272146376,0.6112471763607319,0.4,CIEFL10,PCF_sigma_0.40
