system,ID,Donor,Aux,Bridge,Anchor,functional,state,symmetry,energy_eV,wavelength_nm,oscillator_strength,normal_termination,log_file,checkpoint_file,formatted_checkpoint_file
D08_TPA_BTD_TT_RAA,D08,TPA,BTD,TT,RAA,CAMB3LYP,13,Singlet-?Sym,4.5596,271.92,0.0178,True,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D08_TPA_BTD_TT_RAA,D08,TPA,BTD,TT,RAA,CAMB3LYP,14,Singlet-?Sym,4.6131,268.76,0.0177,True,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D08_TPA_BTD_TT_RAA,D08,TPA,BTD,TT,RAA,CAMB3LYP,15,Singlet-?Sym,4.6245,268.1,0.0078,True,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D08_TPA_BTD_TT_RAA,D08,TPA,BTD,TT,RAA,CAMB3LYP,16,Singlet-?Sym,4.6548,266.36,0.0238,True,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D08_TPA_BTD_TT_RAA,D08,TPA,BTD,TT,RAA,CAMB3LYP,17,Singlet-?Sym,4.7112,263.17,0.1715,True,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D08_TPA_BTD_TT_RAA,D08,TPA,BTD,TT,RAA,CAMB3LYP,18,Singlet-?Sym,4.8164,257.42,0.0181,True,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D08_TPA_BTD_TT_RAA,D08,TPA,BTD,TT,RAA,CAMB3LYP,19,Singlet-?Sym,4.8383,256.26,0.0104,True,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D08_TPA_BTD_TT_RAA,D08,TPA,BTD,TT,RAA,CAMB3LYP,20,Singlet-?Sym,4.8847,253.82,0.0291,True,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D08_TPA_BTD_TT_RAA,D08,TPA,BTD,TT,RAA,CAMB3LYP,21,Singlet-?Sym,4.9372,251.12,0.0267,True,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D08_TPA_BTD_TT_RAA,D08,TPA,BTD,TT,RAA,CAMB3LYP,22,Singlet-?Sym,5.111,242.58,0.0104,True,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D08_TPA_BTD_TT_RAA,D08,TPA,BTD,TT,RAA,CAMB3LYP,23,Singlet-?Sym,5.1324,241.57,0.0121,True,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D08_TPA_BTD_TT_RAA,D08,TPA,BTD,TT,RAA,CAMB3LYP,24,Singlet-?Sym,5.167,239.95,0.0065,True,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D08_TPA_BTD_TT_RAA,D08,TPA,BTD,TT,RAA,CAMB3LYP,25,Singlet-?Sym,5.1703,239.8,0.0043,True,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D08_TPA_BTD_TT_RAA,D08,TPA,BTD,TT,RAA,CAMB3LYP,26,Singlet-?Sym,5.1772,239.48,0.0049,True,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D08_TPA_BTD_TT_RAA,D08,TPA,BTD,TT,RAA,CAMB3LYP,27,Singlet-?Sym,5.2355,236.81,0.0344,True,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D08_TPA_BTD_TT_RAA,D08,TPA,BTD,TT,RAA,CAMB3LYP,28,Singlet-?Sym,5.246,236.34,0.008,True,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D08_TPA_BTD_TT_RAA,D08,TPA,BTD,TT,RAA,CAMB3LYP,29,Singlet-?Sym,5.2598,235.72,0.0034,True,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D08_TPA_BTD_TT_RAA,D08,TPA,BTD,TT,RAA,CAMB3LYP,30,Singlet-?Sym,5.3832,230.32,0.0536,True,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D08_TPA_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D09_PTZ_NONE_T_CAA,D09,PTZ,NONE,T,CAA,CAMB3LYP,1,Singlet-?Sym,2.724,455.16,1.1799,True,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.log,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.chk,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.fchk
D09_PTZ_NONE_T_CAA,D09,PTZ,NONE,T,CAA,CAMB3LYP,2,Singlet-?Sym,3.6076,343.68,0.2247,True,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.log,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.chk,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.fchk
D09_PTZ_NONE_T_CAA,D09,PTZ,NONE,T,CAA,CAMB3LYP,3,Singlet-?Sym,3.894,318.4,0.018,True,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.log,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.chk,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.fchk
D09_PTZ_NONE_T_CAA,D09,PTZ,NONE,T,CAA,CAMB3LYP,4,Singlet-?Sym,4.2926,288.83,0.0202,True,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.log,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.chk,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.fchk
D09_PTZ_NONE_T_CAA,D09,PTZ,NONE,T,CAA,CAMB3LYP,5,Singlet-?Sym,4.3915,282.33,0.0229,True,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.log,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.chk,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.fchk
D09_PTZ_NONE_T_CAA,D09,PTZ,NONE,T,CAA,CAMB3LYP,6,Singlet-?Sym,4.4746,277.09,0.0369,True,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.log,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.chk,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.fchk
D09_PTZ_NONE_T_CAA,D09,PTZ,NONE,T,CAA,CAMB3LYP,7,Singlet-?Sym,4.6221,268.24,0.303,True,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.log,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.chk,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.fchk
D09_PTZ_NONE_T_CAA,D09,PTZ,NONE,T,CAA,CAMB3LYP,8,Singlet-?Sym,4.8471,255.79,0.0391,True,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.log,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.chk,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.fchk
D09_PTZ_NONE_T_CAA,D09,PTZ,NONE,T,CAA,CAMB3LYP,9,Singlet-?Sym,4.9721,249.36,0.0209,True,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.log,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.chk,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.fchk
D09_PTZ_NONE_T_CAA,D09,PTZ,NONE,T,CAA,CAMB3LYP,10,Singlet-?Sym,5.0164,247.16,0.0002,True,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.log,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.chk,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.fchk
D09_PTZ_NONE_T_CAA,D09,PTZ,NONE,T,CAA,CAMB3LYP,11,Singlet-?Sym,5.1217,242.08,0.0852,True,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.log,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.chk,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.fchk
D09_PTZ_NONE_T_CAA,D09,PTZ,NONE,T,CAA,CAMB3LYP,12,Singlet-?Sym,5.227,237.2,0.0201,True,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.log,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.chk,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.fchk
D09_PTZ_NONE_T_CAA,D09,PTZ,NONE,T,CAA,CAMB3LYP,13,Singlet-?Sym,5.2909,234.33,0.0371,True,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.log,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.chk,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.fchk
D09_PTZ_NONE_T_CAA,D09,PTZ,NONE,T,CAA,CAMB3LYP,14,Singlet-?Sym,5.3508,231.71,0.0358,True,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.log,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.chk,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.fchk
D09_PTZ_NONE_T_CAA,D09,PTZ,NONE,T,CAA,CAMB3LYP,15,Singlet-?Sym,5.3724,230.78,0.3278,True,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.log,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.chk,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.fchk
D09_PTZ_NONE_T_CAA,D09,PTZ,NONE,T,CAA,CAMB3LYP,16,Singlet-?Sym,5.5623,222.9,0.0083,True,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.log,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.chk,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.fchk
D09_PTZ_NONE_T_CAA,D09,PTZ,NONE,T,CAA,CAMB3LYP,17,Singlet-?Sym,5.5875,221.89,0.0446,True,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.log,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.chk,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.fchk
D09_PTZ_NONE_T_CAA,D09,PTZ,NONE,T,CAA,CAMB3LYP,18,Singlet-?Sym,5.6374,219.93,0.1104,True,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.log,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.chk,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.fchk
D09_PTZ_NONE_T_CAA,D09,PTZ,NONE,T,CAA,CAMB3LYP,19,Singlet-?Sym,5.6842,218.12,0.1127,True,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.log,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.chk,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.fchk
D09_PTZ_NONE_T_CAA,D09,PTZ,NONE,T,CAA,CAMB3LYP,20,Singlet-?Sym,5.8237,212.9,0.0025,True,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.log,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.chk,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.fchk
D09_PTZ_NONE_T_CAA,D09,PTZ,NONE,T,CAA,CAMB3LYP,21,Singlet-?Sym,5.8784,210.92,0.0013,True,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.log,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.chk,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.fchk
D09_PTZ_NONE_T_CAA,D09,PTZ,NONE,T,CAA,CAMB3LYP,22,Singlet-?Sym,5.8998,210.15,0.013,True,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.log,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.chk,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.fchk
D09_PTZ_NONE_T_CAA,D09,PTZ,NONE,T,CAA,CAMB3LYP,23,Singlet-?Sym,5.9147,209.62,0.0352,True,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.log,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.chk,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.fchk
D09_PTZ_NONE_T_CAA,D09,PTZ,NONE,T,CAA,CAMB3LYP,24,Singlet-?Sym,5.9598,208.03,0.0177,True,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.log,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.chk,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.fchk
D09_PTZ_NONE_T_CAA,D09,PTZ,NONE,T,CAA,CAMB3LYP,25,Singlet-?Sym,6.0243,205.81,0.0719,True,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.log,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.chk,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.fchk
D09_PTZ_NONE_T_CAA,D09,PTZ,NONE,T,CAA,CAMB3LYP,26,Singlet-?Sym,6.0377,205.35,0.0187,True,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.log,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.chk,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.fchk
D09_PTZ_NONE_T_CAA,D09,PTZ,NONE,T,CAA,CAMB3LYP,27,Singlet-?Sym,6.1199,202.59,0.0614,True,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.log,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.chk,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.fchk
D09_PTZ_NONE_T_CAA,D09,PTZ,NONE,T,CAA,CAMB3LYP,28,Singlet-?Sym,6.1648,201.11,0.0308,True,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.log,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.chk,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.fchk
D09_PTZ_NONE_T_CAA,D09,PTZ,NONE,T,CAA,CAMB3LYP,29,Singlet-?Sym,6.1722,200.87,0.0662,True,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.log,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.chk,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.fchk
D09_PTZ_NONE_T_CAA,D09,PTZ,NONE,T,CAA,CAMB3LYP,30,Singlet-?Sym,6.1981,200.04,0.0007,True,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.log,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.chk,04A_D09_PTZ_NONE_T_CAA_TD_CAMB3LYP_30S.fchk
D10_PTZ_NONE_T_RAA,D10,PTZ,NONE,T,RAA,CAMB3LYP,1,Singlet-?Sym,2.6863,461.54,1.4929,True,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.log,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.chk,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.fchk
D10_PTZ_NONE_T_RAA,D10,PTZ,NONE,T,RAA,CAMB3LYP,2,Singlet-?Sym,3.3196,373.49,0.0002,True,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.log,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.chk,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.fchk
D10_PTZ_NONE_T_RAA,D10,PTZ,NONE,T,RAA,CAMB3LYP,3,Singlet-?Sym,3.4673,357.58,0.1322,True,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.log,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.chk,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.fchk
D10_PTZ_NONE_T_RAA,D10,PTZ,NONE,T,RAA,CAMB3LYP,4,Singlet-?Sym,3.9358,315.02,0.035,True,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.log,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.chk,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.fchk
D10_PTZ_NONE_T_RAA,D10,PTZ,NONE,T,RAA,CAMB3LYP,5,Singlet-?Sym,4.143,299.26,0.0471,True,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.log,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.chk,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.fchk
D10_PTZ_NONE_T_RAA,D10,PTZ,NONE,T,RAA,CAMB3LYP,6,Singlet-?Sym,4.2368,292.64,0.157,True,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.log,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.chk,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.fchk
D10_PTZ_NONE_T_RAA,D10,PTZ,NONE,T,RAA,CAMB3LYP,7,Singlet-?Sym,4.4131,280.94,0.0792,True,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.log,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.chk,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.fchk
D10_PTZ_NONE_T_RAA,D10,PTZ,NONE,T,RAA,CAMB3LYP,8,Singlet-?Sym,4.5775,270.85,0.0499,True,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.log,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.chk,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.fchk
D10_PTZ_NONE_T_RAA,D10,PTZ,NONE,T,RAA,CAMB3LYP,9,Singlet-?Sym,4.6436,267.0,0.0695,True,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.log,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.chk,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.fchk
D10_PTZ_NONE_T_RAA,D10,PTZ,NONE,T,RAA,CAMB3LYP,10,Singlet-?Sym,4.6579,266.18,0.033,True,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.log,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.chk,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.fchk
D10_PTZ_NONE_T_RAA,D10,PTZ,NONE,T,RAA,CAMB3LYP,11,Singlet-?Sym,4.7097,263.25,0.1741,True,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.log,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.chk,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.fchk
D10_PTZ_NONE_T_RAA,D10,PTZ,NONE,T,RAA,CAMB3LYP,12,Singlet-?Sym,4.7715,259.85,0.134,True,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.log,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.chk,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.fchk
D10_PTZ_NONE_T_RAA,D10,PTZ,NONE,T,RAA,CAMB3LYP,13,Singlet-?Sym,4.9185,252.08,0.0139,True,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.log,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.chk,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.fchk
D10_PTZ_NONE_T_RAA,D10,PTZ,NONE,T,RAA,CAMB3LYP,14,Singlet-?Sym,5.0376,246.12,0.0295,True,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.log,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.chk,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.fchk
D10_PTZ_NONE_T_RAA,D10,PTZ,NONE,T,RAA,CAMB3LYP,15,Singlet-?Sym,5.1394,241.24,0.0794,True,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.log,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.chk,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.fchk
D10_PTZ_NONE_T_RAA,D10,PTZ,NONE,T,RAA,CAMB3LYP,16,Singlet-?Sym,5.1501,240.74,0.0083,True,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.log,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.chk,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.fchk
D10_PTZ_NONE_T_RAA,D10,PTZ,NONE,T,RAA,CAMB3LYP,17,Singlet-?Sym,5.164,240.1,0.0471,True,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.log,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.chk,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.fchk
D10_PTZ_NONE_T_RAA,D10,PTZ,NONE,T,RAA,CAMB3LYP,18,Singlet-?Sym,5.2523,236.06,0.002,True,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.log,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.chk,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.fchk
D10_PTZ_NONE_T_RAA,D10,PTZ,NONE,T,RAA,CAMB3LYP,19,Singlet-?Sym,5.3108,233.46,0.0005,True,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.log,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.chk,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.fchk
D10_PTZ_NONE_T_RAA,D10,PTZ,NONE,T,RAA,CAMB3LYP,20,Singlet-?Sym,5.3768,230.59,0.0378,True,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.log,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.chk,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.fchk
D10_PTZ_NONE_T_RAA,D10,PTZ,NONE,T,RAA,CAMB3LYP,21,Singlet-?Sym,5.4008,229.56,0.1329,True,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.log,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.chk,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.fchk
D10_PTZ_NONE_T_RAA,D10,PTZ,NONE,T,RAA,CAMB3LYP,22,Singlet-?Sym,5.4705,226.64,0.0968,True,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.log,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.chk,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.fchk
D10_PTZ_NONE_T_RAA,D10,PTZ,NONE,T,RAA,CAMB3LYP,23,Singlet-?Sym,5.5248,224.41,0.1241,True,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.log,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.chk,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.fchk
D10_PTZ_NONE_T_RAA,D10,PTZ,NONE,T,RAA,CAMB3LYP,24,Singlet-?Sym,5.5768,222.32,0.0878,True,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.log,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.chk,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.fchk
D10_PTZ_NONE_T_RAA,D10,PTZ,NONE,T,RAA,CAMB3LYP,25,Singlet-?Sym,5.616,220.77,0.0221,True,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.log,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.chk,04B_D10_PTZ_NONE_T_RAA_TD_CAMB3LYP_30S.fchk
